,Depth,Height,Width,Weight,Clarity,Cut,Polish,Symmetry,Fluorescence,Colour,Shape,Price
381,4.6,4.4,2.99,0.52,50,40,30,30,60,2,60,2211.39
382,4.31,4.28,3.11,0.51,50,40,40,30,10,1,80,1796.44
383,4.95,5.01,3.19,0.5,50,30,30,30,20,1,90,2080.06
384,6.41,4.37,2.74,0.5,50,40,40,30,10,4,70,1805.77
385,4.52,4.16,2.82,0.45,40,40,40,30,10,12,60,1017.89
386,4.43,4.45,2.69,0.31,50,40,40,40,10,7,90,817.94
387,5.18,5.16,3.49,0.8,80,40,40,40,20,11,60,2207.81
388,4.71,3.15,2.36,0.33,60,40,20,30,10,5,30,857.27
389,4.37,4.29,3.13,0.5,40,40,40,20,10,1,80,1430.74
390,4.93,4.24,2.85,0.5,70,40,40,30,20,1,60,1593.89
391,3.91,3.93,2.4,0.23,70,40,40,40,10,1,90,930.75
392,3.95,3.98,2.45,0.23,100,40,40,40,20,14,90,879.44
393,5.38,5.4,3.3,0.59,70,40,40,40,60,13,90,1534.37
394,4.8,3.17,2.13,0.3,60,30,40,20,10,4,30,942.85
395,5.55,4.76,3.24,0.72,50,40,40,40,10,3,60,1988.03
396,4.39,4.3,3.13,0.53,50,40,40,30,10,14,80,1422.76
397,4.25,4.61,2.58,0.3,60,30,40,20,20,1,10,987.5
398,4.39,4.42,2.55,0.29,60,30,40,20,40,3,90,931.02
399,4.91,4.24,2.88,0.51,90,40,40,30,20,12,60,1674.78
400,4.23,4.26,2.68,0.3,40,40,40,40,10,14,90,924.09
401,5.49,4.99,3.39,0.8,60,40,40,30,10,3,60,2567.32
402,4.76,4.6,3.13,0.59,60,40,40,30,10,12,60,1825.05
403,4.26,4.28,2.59,0.3,50,30,40,20,20,7,90,737.55
404,4.16,4.19,2.71,0.3,40,30,30,30,10,12,90,907.88
405,4.47,4.39,3.07,0.5,50,30,40,30,10,5,60,1251.53
406,3.94,4.64,2.55,0.3,50,30,30,30,10,14,10,866.31
407,5.06,3.37,2.35,0.4,70,30,30,20,10,14,30,1176.98
408,4.46,4.49,2.8,0.34,80,40,40,40,10,12,90,1366.53
409,6.56,4.37,2.68,0.5,90,40,40,30,10,4,70,2304.84
410,3.92,3.94,2.45,0.23,70,40,40,40,10,12,90,941.25
411,4.3,4.24,3.16,0.5,60,30,30,10,10,7,80,1105.34
412,5.21,3.93,2.75,0.55,60,30,40,20,20,11,30,1277.78
413,3.95,3.97,2.47,0.24,70,40,40,40,10,1,90,934.6
414,4.53,5.02,2.98,0.4,40,30,40,30,40,5,10,867.31
415,4.55,4.22,2.86,0.5,50,40,30,20,20,2,60,1675.4
416,5.4,5.39,3.65,0.91,80,40,40,40,10,7,60,2158.66
417,5.17,5.18,3.15,0.52,40,40,40,40,20,14,90,2099.18
418,5.18,5.22,3.01,0.5,50,30,30,30,20,12,90,2053.49
419,3.84,3.9,2.35,0.22,60,30,30,20,40,14,90,761.45
420,4.04,4.75,2.82,0.3,60,40,40,30,20,5,10,840.96
421,3.97,3.98,2.4,0.23,70,40,30,40,10,1,90,909.74
422,5.34,4.89,3.18,0.7,40,40,40,30,10,12,60,2306.59
423,4.02,4.04,2.38,0.23,100,40,40,40,10,14,90,935.4
424,4.92,4.27,2.89,0.51,50,40,40,30,20,10,60,816.68
425,5.69,3.59,2.25,0.3,50,40,40,20,20,6,70,583.91
426,4.69,4.71,2.95,0.4,50,40,40,40,10,12,90,1533.95
427,4.95,4.99,3.06,0.46,40,40,30,30,10,12,90,1530.53
428,5.08,5.1,3.18,0.5,40,40,40,40,10,1,90,2060.21
429,4.69,4.71,2.94,0.4,60,40,30,40,10,14,90,1539.93
430,4.31,4.36,2.62,0.3,70,30,40,30,20,3,90,1034.63
431,7.84,4.91,2.97,0.74,60,40,30,30,20,6,70,1354.08
432,5.57,5.07,3.41,0.81,50,40,40,30,10,4,60,3155.22
433,5.11,5.14,3.17,0.5,50,40,40,40,20,12,90,2344.89
434,5.56,5.36,3.75,0.96,50,30,40,30,10,5,60,3489.02
435,6.64,6.38,4.32,1.5,40,40,30,30,10,3,60,4806.83
436,4.23,4.7,2.64,0.32,50,40,40,30,10,1,10,1044.84
437,8.99,6.01,3.85,1.29,40,30,40,40,20,3,50,6086
438,5.45,4,2.3,0.31,50,40,30,30,10,12,70,828.93
439,4.67,3.21,2.06,0.31,100,40,40,30,10,4,30,1200.41
440,6.11,5.38,3.72,1.02,40,30,40,40,40,12,60,3840.75
441,5.2,5.23,3.24,0.53,50,40,40,40,40,4,90,2551.31
442,5.2,4.93,3.29,0.73,90,40,40,30,10,2,60,1996.72
443,4.92,3.21,2.16,0.33,70,40,40,30,10,4,30,1158.38
444,5.88,5.58,3.8,1.01,60,40,30,30,10,3,60,4844.01
445,3.71,3.74,2.35,0.2,90,40,40,30,10,12,90,815.9
446,5.34,3.94,2.38,0.5,70,30,40,30,40,4,30,1699.36
447,7.62,5.68,3.49,1,50,40,40,30,40,10,70,1863.66
448,5.24,5.2,3.47,0.8,60,40,40,30,10,14,60,3260.31
449,5.03,5.06,3.12,0.5,40,30,40,30,10,1,90,1533.66
450,5.51,3.66,2.25,0.3,50,40,40,20,10,1,70,906.89
451,3.96,3.97,2.45,0.23,80,40,40,40,20,1,90,934.71
452,4.89,4.95,3.22,0.5,60,20,40,20,10,1,90,2106.75
453,3.93,4.71,2.71,0.3,50,30,40,20,20,12,10,900.77
454,4.31,4.24,3.07,0.5,70,40,40,30,10,3,80,1836.29
455,4.94,4.85,3.38,0.7,80,30,40,30,10,1,60,3486.08
456,3.67,3.69,2.3,0.19,100,40,40,40,10,4,90,893.18
457,4.94,4.99,3.19,0.5,50,30,40,30,20,3,90,1973.74
458,4.25,4.28,2.65,0.3,60,40,30,40,10,5,90,1025.51
459,4.93,4.26,2.85,0.5,50,40,40,30,20,5,60,1313.99
460,4.16,4.12,2.92,0.41,80,40,40,30,10,14,80,1399.57
461,6.32,5.99,4.04,1.36,80,40,40,30,40,17,60,3215.28
462,4.31,4.56,2.51,0.3,60,30,40,20,10,11,10,764.89
463,5.05,5.08,3.15,0.5,80,30,40,30,10,11,90,1960.6
464,5.6,5.63,3.52,0.68,40,40,40,40,20,15,90,896.04
465,5.34,5.06,3.43,0.81,70,40,40,30,20,3,60,2684.81
466,4.77,4.38,2.89,0.5,60,30,40,30,10,12,60,1462.04
467,3.94,3.96,2.43,0.23,70,40,40,40,10,4,90,920.22
468,3.89,3.93,2.45,0.23,80,40,40,40,10,3,90,874.41
469,5.2,5.19,3.5,0.8,60,30,40,20,10,11,60,2076.37
470,4.85,4.46,3.01,0.55,70,40,40,30,10,14,60,1802.03
471,6.68,4.38,2.68,0.51,50,40,20,20,20,7,70,887.32
472,4.43,3.37,2.14,0.3,70,40,20,20,20,14,30,887.64
473,4.16,4.21,2.68,0.3,60,30,40,30,10,11,90,938.86
474,4.49,3.36,2.19,0.3,60,30,40,20,10,1,30,943.43
475,4.98,4.19,2.85,0.51,60,40,40,30,10,4,60,1823.01
476,3.95,3.96,2.4,0.23,100,40,40,40,20,14,90,884.87
477,5.37,3.37,2.07,0.4,60,30,40,10,10,1,30,1310.19
478,4.75,3.28,2.01,0.3,50,40,40,30,20,7,30,628.53
479,4.53,4.42,3,0.5,80,40,40,40,10,14,60,1837.18
480,5.18,5.21,2.96,0.5,50,20,40,30,10,1,90,2024.71
481,6.8,4.32,2.67,0.5,70,40,40,30,10,3,70,1862.45
482,5.09,5.11,3.09,0.5,50,40,40,40,10,5,90,2031.45
483,3.73,3.7,2.49,0.3,70,40,30,30,10,14,80,898.76
484,4.47,4.44,3.19,0.5,70,40,30,30,10,4,80,1874.41
485,3.92,3.95,2.45,0.23,70,40,40,40,10,1,90,925.68
486,4.04,4.07,2.41,0.24,70,40,40,40,20,1,90,934.6
487,4.29,4.32,2.66,0.3,50,40,30,30,40,7,90,764.44
488,3.88,3.9,2.47,0.23,70,30,40,30,10,1,90,878.29
489,5.97,5.57,3.73,1.03,60,40,40,30,40,14,60,4839.8
490,5.02,5.06,3.17,0.5,50,40,40,30,10,4,90,2452.64
491,6.43,5.39,3.85,1.2,40,20,40,30,20,17,60,1599.33
492,6.09,4.27,2.89,0.71,60,40,40,30,10,6,30,1429.92
493,4.09,4.16,2.74,0.3,50,20,30,20,10,5,90,845
494,5.1,5.12,3.12,0.5,50,40,40,40,10,12,90,2508.86
495,5.42,5.09,3.45,0.81,60,40,40,30,10,11,60,2149.77
496,3.78,3.8,2.31,0.2,80,40,40,40,10,1,90,866.95
497,3.96,3.85,2.88,0.4,60,30,40,20,10,4,80,1283.79
498,5.09,5.08,3.56,0.8,50,30,40,20,10,5,60,2131.51
499,5.1,5.13,3.14,0.5,60,40,30,40,20,3,90,2352.48
500,4.77,3.58,2.33,0.4,60,30,20,30,10,12,30,1279.77
501,4.16,4.2,2.67,0.3,60,30,30,20,10,11,90,934.81
502,3.89,3.92,2.45,0.23,70,40,40,40,10,1,90,935.79
503,6.37,4.12,2.87,0.5,60,20,30,20,40,4,50,1575.99
504,5.2,5.19,3.48,0.8,60,40,40,30,40,11,60,1903.53
505,5.15,5.16,3.15,0.51,50,40,40,40,10,10,90,943.14
506,4.31,4.32,2.65,0.3,40,40,40,40,20,3,90,930.21
507,4.08,4.68,2.73,0.3,50,40,40,30,10,12,10,981.38
508,7.06,4.43,2.56,0.5,80,40,40,30,20,1,70,2150.69
509,4.95,4.97,3.21,0.5,40,30,40,30,10,1,90,2040.81
510,5.75,4.67,3.16,0.71,60,40,40,30,10,11,60,1826.33
511,6.22,4.58,2.79,0.5,60,40,40,40,10,14,70,1819.29
512,7.19,5.94,4.24,1.58,70,40,40,40,10,12,60,6156.05
513,4.39,4.42,2.66,0.31,70,40,40,40,10,11,90,1040.08
514,5.19,5.08,3.45,0.8,60,40,40,40,10,7,60,1922.68
515,5.39,3.68,2.55,0.5,90,30,30,20,20,10,30,865.28
516,5.72,5.65,3.77,1.01,100,40,40,30,10,13,60,3069.61
517,5.3,3.58,2.33,0.42,90,40,40,40,20,14,30,1328.93
518,5.14,5.19,3.02,0.5,60,30,40,30,10,5,90,2106.67
519,5.34,4.86,3.25,0.7,50,40,40,30,10,14,60,2321.01
520,4.4,4.35,3.15,0.5,40,40,30,30,10,14,80,1280.41
521,6.35,4,2.45,0.4,70,40,40,30,20,12,70,1258.73
522,4.26,4.24,3.07,0.51,70,40,40,30,10,14,80,1942.06
523,6.3,6.32,3.63,0.9,50,30,40,40,10,4,40,1797.12
524,4.05,4.71,2.77,0.31,50,40,40,40,10,12,10,1012.82
525,4.34,4.35,2.58,0.3,50,40,40,40,20,1,90,1085.42
526,4.91,4.7,3.32,0.7,60,20,40,20,20,14,60,2441.63
527,5.18,5.16,3.55,0.81,60,30,40,40,10,1,60,3653.66
528,6.08,6.1,3.84,0.9,40,40,40,40,10,1,40,1535.63
529,6.19,5.31,3.61,1,50,40,40,30,10,14,60,4788.35
530,4.58,3.38,2.29,0.32,100,40,20,20,10,1,30,1035.63
531,3.95,3.96,2.39,0.23,70,40,40,40,10,14,90,886.02
532,3.96,3.98,2.43,0.23,90,40,40,40,10,3,90,885.24
533,4.5,3.16,2.22,0.3,70,30,30,30,20,1,30,952.01
534,3.93,3.96,2.44,0.23,70,40,40,40,10,4,90,899.25
535,5.01,3.52,2.27,0.4,60,40,30,20,10,3,30,1136.46
536,4.01,4.04,2.41,0.23,60,40,40,40,20,1,90,920.22
537,5.56,3.53,2.09,0.43,90,40,30,20,10,1,30,1429.5
538,5.18,5.2,3.22,0.53,60,40,40,40,10,11,90,2041.19
539,6.06,4.38,2.89,0.71,60,30,30,30,10,4,40,1593.93
540,4.33,4.26,2.98,0.5,70,40,40,20,10,3,80,1702.84
541,3.97,4.66,2.72,0.29,50,30,30,20,10,1,10,838.36
542,6.67,6.35,4.37,1.51,40,30,40,20,10,3,60,7951.83
543,4.46,4.4,3.05,0.5,60,40,40,20,10,3,80,1720.61
544,4.32,4.25,3.09,0.5,50,40,30,30,10,14,80,1346.11
545,5.95,4.81,3.26,0.8,60,40,40,30,20,1,60,2937.92
546,3.97,3.99,2.4,0.23,70,40,40,40,10,1,90,941.25
547,4.3,4.32,2.68,0.3,60,40,40,40,10,7,90,916
548,5.12,5.17,3.05,0.5,50,30,40,30,40,1,90,2077.03
549,5.8,5.68,3.86,1.02,40,40,40,40,10,14,60,3829.74
550,8.55,5.59,3.52,1,50,30,40,30,10,14,50,5215.69
551,5.09,5.12,3.15,0.51,70,40,40,40,60,12,90,2344.01
552,10.8,7.11,4.46,2.01,50,40,40,40,60,11,50,13526.75
553,7.47,3.91,2.3,0.4,80,40,40,30,20,7,20,895.77
554,6.26,6.3,3.92,0.96,40,40,40,40,20,17,90,2042.16
555,3.9,3.93,2.44,0.23,70,40,40,40,10,1,90,941.25
556,4.02,4.05,2.47,0.24,80,40,40,40,10,14,90,930.14
557,4.93,4.95,3.2,0.5,60,30,40,30,10,1,90,2331.52
558,4.35,4.4,2.65,0.3,50,30,30,20,10,5,90,850.1
559,4.95,5.01,3.16,0.5,50,30,30,20,10,11,90,1527.02
560,4.96,4.99,3.18,0.5,60,30,40,30,60,3,90,2036.9
561,5.59,4.89,3.37,0.8,60,30,40,30,10,7,60,1594.88
562,7.35,5.17,3.22,0.8,60,40,40,30,10,13,70,1854.92
563,4.82,3.24,2.14,0.33,70,40,30,20,20,1,30,1013.41
564,5.6,4.69,3.16,0.75,60,40,40,30,20,2,60,1773.52
565,7.26,4.64,2.73,0.57,70,40,30,30,10,12,70,2043.19
566,3.77,3.78,2.36,0.21,80,40,40,40,10,1,90,902.26
567,3.75,3.76,2.33,0.2,80,40,40,40,10,1,90,879.78
568,5.09,5.12,3.13,0.5,70,40,40,40,10,11,90,2069.61
569,3.87,3.89,2.34,0.21,100,40,40,40,10,1,90,933.86
570,6.31,4.9,3.4,1,50,30,40,30,10,10,40,2061.5
571,3.97,4,2.37,0.23,60,40,40,40,10,1,90,935.79
572,4.02,4.09,2.48,0.25,60,30,30,20,10,1,90,931.16
573,4.66,4.69,2.95,0.4,60,40,40,40,20,14,90,1539.93
574,3.81,3.74,2.64,0.3,90,40,40,30,10,4,80,1062
575,3.99,3.98,2.98,0.4,60,30,40,30,10,5,80,1067.44
576,5.14,5.16,3.02,0.5,40,30,40,30,10,12,90,2044.11
577,3.91,3.94,2.42,0.23,80,40,30,40,10,4,90,917.16
578,3.94,3.97,2.39,0.23,60,40,40,40,10,1,90,941.25
579,5.64,5.6,3.76,1.01,40,40,40,30,10,11,60,2921.49
580,8.46,5.56,3.49,1,40,40,40,30,10,14,50,5382.59
581,5.87,3.72,2.12,0.3,60,20,30,20,20,4,70,923.59
582,6.34,4.43,2.76,0.5,50,40,40,30,10,4,70,1744.56
583,4.94,4.27,2.88,0.5,80,40,40,30,20,6,60,772.88
584,4.78,4.8,2.97,0.41,60,40,40,40,20,12,90,1526.48
585,8.1,5.3,3.14,0.9,50,30,30,20,20,6,70,1691.88
586,3.95,3.97,2.47,0.24,70,40,40,40,10,12,90,951.23
587,5.72,5.76,3.58,0.73,50,40,40,40,20,10,90,2006.01
588,4.42,3.27,2.19,0.3,100,40,40,30,10,1,30,1030.12
589,5.85,5.89,3.72,0.8,40,40,40,30,20,11,90,2103.9
590,3.88,4.68,2.67,0.29,60,30,40,20,10,1,10,1036.87
591,5.3,3.55,2.38,0.46,90,30,40,20,10,4,30,1427.36
592,4.51,4.54,2.81,0.35,80,40,40,40,10,4,90,1399.79
593,4.22,4.27,2.67,0.3,60,30,40,20,10,3,90,929.67
594,6.83,5.76,3.91,1.4,40,40,40,30,20,2,60,3381.53
595,4.89,4.24,2.84,0.5,50,40,40,20,10,4,60,1389.25
596,4.13,4.21,2.7,0.3,40,20,20,20,10,4,90,874.95
597,5.71,5.76,3.42,0.7,50,40,40,40,10,12,40,1235.52
598,4.24,4.72,2.64,0.31,50,30,40,20,10,1,10,876.06
599,5.8,3.92,2.36,0.3,80,30,40,20,20,1,50,903.31
600,5.48,5.1,3.4,0.81,30,40,30,30,20,2,60,1567.03
601,4.89,4.97,3.11,0.5,50,20,30,20,60,6,90,915.61
602,4.92,4.98,3.16,0.5,50,30,30,20,10,1,90,2088.23
603,5.08,5.11,3.19,0.51,40,40,40,40,20,3,90,1970.44
604,7.43,3.49,2.04,0.3,60,40,40,30,20,12,20,891.17
605,3.87,3.89,2.34,0.21,100,40,40,40,10,1,90,933.86
606,3.68,3.69,2.19,0.18,100,40,40,40,10,1,90,844.78
607,3.94,3.95,2.41,0.23,80,40,40,40,10,4,90,969.59
608,3.91,3.93,2.4,0.23,70,40,40,40,10,1,90,930.75
609,6.24,6.26,3.7,0.9,50,40,40,40,10,1,40,1702.35
610,4.83,3.59,2.45,0.4,60,40,30,30,10,12,30,1264.15
611,3.96,3.98,2.39,0.23,70,40,40,40,10,12,90,920.22
612,4.53,4.56,2.77,0.35,70,40,30,40,40,7,90,892.27
613,5.94,5.43,3.57,0.96,50,40,40,30,60,6,60,1772.2
614,4.91,3.19,2.13,0.31,90,40,30,30,10,4,30,1176.27
615,4.57,4.6,2.88,0.37,80,40,40,40,40,6,90,915.79
616,4.56,4.59,2.8,0.35,80,40,40,40,10,12,90,1366.03
617,6.83,4.46,2.58,0.5,50,30,40,30,10,13,70,855.14
618,5.05,5.07,3.17,0.5,70,40,40,40,10,13,90,1520.66
619,6.38,4.52,2.7,0.5,40,40,30,30,10,11,70,932.85
620,6.55,4.84,3.1,0.72,50,40,40,30,40,2,70,2140.92
621,5.94,4.76,3.24,0.8,40,40,40,40,10,3,60,1994.2
622,5.07,5.1,3.05,0.5,70,30,30,30,60,14,90,2197.8
623,4.9,4.97,3.16,0.5,50,30,40,30,10,11,90,1515.12
624,5.01,3.58,2.35,0.41,80,40,30,20,10,12,30,1282.56
625,6.31,4.48,2.8,0.52,70,40,40,30,10,5,70,1740.65
626,3.91,3.94,2.43,0.23,60,40,40,40,10,12,90,915.2
627,5.2,5.23,3,0.5,50,20,30,20,10,12,90,2088.91
628,3.64,3.66,2.2,0.18,100,40,40,40,10,1,90,837.19
629,4.76,3.57,2.45,0.4,80,30,30,20,10,1,30,1280.34
630,3.84,3.86,2.26,0.2,80,40,40,40,10,1,90,866.95
631,5.79,5.03,3.41,0.82,60,40,40,30,10,3,60,2539.38
632,5,5.05,3.17,0.5,50,30,40,30,40,1,90,2050.02
633,11.28,7.47,4.68,2.41,40,40,40,40,10,3,50,16033.96
634,8.5,5.55,3.46,0.91,50,40,30,30,20,4,50,4325.04
635,4.27,4.31,2.67,0.3,70,30,20,30,10,4,90,1123.92
636,5.75,5.46,3.81,1.01,50,30,40,30,10,11,60,2798.53
637,5.19,4.73,3.21,0.7,60,40,40,30,10,5,60,2167.1
638,4.18,4.63,2.55,0.3,60,20,30,30,10,14,10,977.39
639,4,4.03,2.45,0.24,70,40,40,40,20,1,90,951.23
640,4.91,4.96,3.2,0.5,60,20,40,20,10,12,90,2103.41
641,6.4,5.49,3.72,1.09,50,40,30,30,20,3,60,4171.01
642,4.44,4.4,3.14,0.51,50,40,40,30,20,11,80,1109.5
643,4,3.92,2.87,0.4,60,30,30,30,10,1,80,1262.89
644,5.96,5.49,3.72,1.02,100,40,40,40,60,4,60,7891.49
645,5.06,5.09,3.16,0.5,40,40,40,40,10,1,90,2079.61
646,5.73,5.22,3.54,0.9,50,40,40,30,10,7,60,2356.37
647,4.26,4.3,2.61,0.3,70,30,30,30,60,5,90,942.34
648,5.9,5.89,3.97,1.21,90,40,40,40,10,17,60,2700.18
649,5.45,5,3.46,0.8,70,30,40,40,10,3,60,2798.33
650,3.94,3.97,2.39,0.23,60,40,40,40,10,1,90,941.25
651,5.86,5,3.27,0.8,50,40,40,30,10,14,60,2485.2
652,3.89,3.91,2.45,0.23,70,40,40,40,10,12,90,925.68
653,5.08,5.11,3.12,0.5,40,30,40,30,20,10,90,945.83
654,3.89,4.68,2.82,0.3,60,30,40,20,10,14,10,985.51
655,3.85,3.87,2.39,0.22,70,40,40,40,10,12,90,906.84
656,3.76,3.77,2.31,0.2,80,40,40,40,10,1,90,875.39
657,4.84,4.59,3.12,0.59,60,40,40,40,10,14,60,1943.33
658,5.15,4.47,3.02,0.58,70,40,40,40,10,12,60,2033.86
659,5.06,5.09,3.12,0.5,40,40,40,30,10,12,90,2078.78
660,6.99,4.86,2.9,0.65,70,40,40,30,40,13,70,1324.67
661,6.52,4.51,2.65,0.5,90,40,40,30,20,3,70,1741.58
662,4.33,4.57,2.47,0.3,40,20,30,20,10,12,10,794.37
663,9.8,5.13,3,0.92,70,40,40,40,20,13,20,2000.39
664,5.77,3.76,2.22,0.3,90,40,30,20,10,12,70,915.98
665,3.91,3.92,2.45,0.23,70,40,40,40,20,1,90,915.2
666,4.27,3.2,2.23,0.3,80,40,40,20,10,12,30,1013.85
667,5.75,5.79,3.63,0.75,60,40,40,40,10,6,90,2014.9
668,5.12,5.02,3.41,0.75,50,40,40,30,10,12,60,2516.77
669,4.66,4.6,3.11,0.61,90,40,40,30,10,9,60,1087.25
670,4.1,4.02,2.85,0.4,40,40,40,30,10,12,80,977.53
671,3.85,3.88,2.34,0.21,100,40,40,40,10,1,90,933.86
672,4.68,3.37,2.07,0.3,70,40,40,30,10,1,30,1041.78
673,3.93,3.95,2.43,0.23,70,40,40,40,10,12,90,935.79
674,7.01,4.53,2.79,0.59,50,40,40,30,10,12,70,1971.37
675,4.55,3.36,2.29,0.33,90,30,30,20,10,1,30,1140.06
676,4.89,5.45,2.97,0.49,50,20,30,30,20,7,10,1044.37
677,6.33,5.16,3.51,0.95,70,40,40,30,10,5,60,4022.17
678,4.38,3.11,2.23,0.3,70,20,40,20,10,12,30,896.78
679,4.86,3.64,2.35,0.4,70,30,40,20,10,14,30,1148.59
680,4.7,4.76,2.87,0.4,50,40,40,30,40,1,90,1404.09
681,6.38,5.14,3.49,0.96,50,40,40,30,60,3,60,3483.07
682,3.98,4,2.4,0.23,60,40,40,40,10,12,90,915.2
683,4.65,3.51,2.45,0.4,70,30,40,20,10,14,30,1181.66
684,4.36,4.39,2.64,0.3,90,40,40,40,10,13,90,882.52
685,5.38,4.95,3.35,0.76,50,40,40,30,40,3,60,1816.35
686,6.8,4.4,2.69,0.51,40,40,30,30,10,3,70,1404
687,3.92,3.95,2.42,0.23,80,40,40,40,20,1,90,934.71
688,5.66,5.7,3.54,0.7,50,40,40,40,10,13,90,2104.61
689,4.34,3.36,2.18,0.3,70,20,40,20,10,4,30,942.34
690,5.44,5.47,3.41,0.62,70,40,40,40,20,6,90,1540.07
691,4.29,4.7,2.79,0.3,40,40,30,20,10,12,10,781.64
692,4.52,4.54,2.8,0.35,60,40,30,40,10,7,90,975.06
693,4.31,4.33,2.63,0.3,50,40,40,30,10,3,90,1026.02
694,3.93,4.59,2.78,0.3,60,30,40,30,10,1,10,1116.82
695,6.93,5.15,3.22,0.72,60,40,40,30,10,7,70,2061.07
696,5.41,5.5,3.61,0.7,40,20,20,20,20,14,90,2054.93
697,5.65,4.91,3.34,0.8,50,40,40,30,10,4,60,2859.3
698,4.19,4.21,2.66,0.3,60,30,30,40,20,11,90,867.31
699,4.84,3.53,2.36,0.4,90,40,40,20,10,5,30,1182.36
700,4.04,4.05,2.42,0.24,80,40,40,40,10,14,90,930.14
701,5.26,5.04,3.52,0.8,70,30,40,30,40,5,60,2250.47
702,6.8,4.48,2.74,0.52,60,40,40,30,10,1,70,2059.67
703,3.95,3.98,2.4,0.23,80,40,40,30,10,4,90,917.16
704,4.96,5.02,3.19,0.5,50,30,40,20,20,4,90,2179.32
705,4.98,4.97,3.37,0.71,40,40,40,40,10,5,60,2088.89
706,3.94,3.96,2.42,0.23,70,40,40,40,10,1,90,941.25
707,4.19,4.63,2.75,0.3,50,30,40,20,20,1,10,895.21
708,8.65,5.63,3.58,1.03,60,30,40,40,10,11,50,2303.26
709,6.66,3.56,2.11,0.3,60,40,30,30,10,4,20,1032.64
710,3.84,3.81,2.39,0.21,100,40,40,40,10,1,90,940.96
711,5.32,4.88,3.36,0.75,60,30,40,30,10,4,60,3400.33
712,4.89,4.94,3.22,0.5,50,20,40,30,10,10,90,931.27
713,3.9,3.93,2.43,0.23,80,40,40,40,20,14,90,869.37
714,7.02,4.55,2.71,0.55,50,40,40,30,40,3,70,1650.45
715,5.23,5.15,3.41,0.84,70,40,30,30,10,2,60,1866.42
716,4.18,4.22,2.72,0.3,60,30,40,40,10,14,90,1085.42
717,3.88,3.9,2.38,0.22,90,40,40,30,10,1,90,863.67
718,4.28,4.15,3.11,0.5,50,30,40,20,10,12,80,1445.96
719,4.8,4.77,3.23,0.66,40,40,40,40,40,2,60,1014.51
720,5.83,3.87,2.47,0.57,80,40,30,20,10,13,30,1198.33
721,4.9,4.92,2.99,0.44,90,40,40,40,20,1,90,2067.01
722,7.13,5.96,4.15,1.52,50,30,40,40,10,14,60,11750.81
723,5.13,3.36,2.34,0.4,60,30,40,30,20,1,30,1199.98
724,4,4.01,2.44,0.23,100,40,40,40,10,14,90,910.94
725,4.46,4.39,3.11,0.51,70,40,40,30,10,12,80,1782.61
726,3.96,3.99,2.46,0.23,70,40,40,40,10,12,90,925.68
727,3.89,3.91,2.38,0.22,70,40,40,40,10,12,90,908.34
728,5.42,5.44,3.39,0.61,40,40,40,40,10,12,90,2324.57
729,7.9,5.8,3.82,1.2,40,20,30,30,10,5,70,2042.78
730,4.95,4.99,3.21,0.51,40,30,30,30,10,14,90,2031.7
731,5.55,5.04,3.43,0.8,40,40,40,30,10,1,60,2352.72
732,4.84,5.47,3.16,0.5,50,40,40,30,20,13,10,994.18
733,5.62,5.34,3.62,0.92,50,40,40,40,10,11,60,2606.31
734,5.91,5.44,3.69,1.01,40,40,40,40,40,14,60,3815.09
735,4.88,4.95,3.24,0.5,60,20,40,20,10,3,90,2036.9
736,4.17,4.23,2.69,0.3,70,30,30,30,10,11,90,945.47
737,5.03,5.07,3.14,0.5,40,30,30,30,10,1,90,1963.37
738,3.9,3.93,2.44,0.23,70,40,40,40,10,1,90,946.26
739,3.93,3.96,2.43,0.23,70,40,40,40,10,4,90,920.22
740,3.65,3.68,2.28,0.19,90,40,40,40,10,12,90,848.52
741,3.88,3.91,2.46,0.23,100,40,40,40,10,14,90,895.38
742,4.83,4.88,3.24,0.5,60,20,40,30,10,14,90,2096.66
743,4.34,4.36,2.62,0.3,60,40,40,40,10,14,90,1162.92
744,4.36,4.39,2.6,0.3,40,40,40,40,20,14,90,925.14
745,4.35,4.36,2.6,0.3,50,40,40,40,10,12,90,1086.84
746,3.98,4,2.44,0.23,70,40,40,40,10,1,90,930.75
747,4.29,4.34,2.61,0.3,80,30,30,20,10,3,90,910.98
748,4.93,4.99,3.2,0.5,60,30,40,30,40,12,90,2112.2
749,4.78,4.81,2.84,0.4,50,40,40,40,40,1,90,1404.09
750,5.27,5.13,3.53,0.8,50,30,40,30,20,5,60,2155.03
751,10.2,6.83,4.38,2,40,30,30,30,10,12,50,9433
752,5,4.33,2.94,0.53,60,40,30,30,10,3,60,1541.11
753,5.02,5.06,3.18,0.5,50,30,40,20,10,1,90,2104.9
754,9.26,4.13,2.5,0.59,50,40,40,30,20,4,20,2021.84
755,3.9,3.92,2.42,0.23,70,40,40,40,10,12,90,935.79
756,5.8,5.29,3.59,0.91,50,40,40,40,10,1,60,3758.85
757,3.88,3.89,2.33,0.21,70,40,40,40,10,12,90,861.11
758,4.16,4.67,2.68,0.31,60,40,40,30,10,12,10,1096.64
759,5.17,5.19,3.23,0.52,70,40,40,40,60,4,90,2323.93
760,4.19,4.53,2.55,0.3,60,30,40,20,10,5,10,817.66
761,5.12,5.15,3.22,0.52,50,40,30,40,40,12,90,2090.5
762,5.9,5.92,3.7,0.8,50,40,40,40,20,10,90,2098.47
